ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Perry,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/1/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,858
Ryan,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,867
Jindal,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/1/2016 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,2568
de Blasio,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/1/2016 12:00:00 AM,$0.28,$0.29,$0.27,$0.29,18247
Johnson,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,520
Stein,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,10/2/2016 12:00:00 AM,$0.72,$0.73,$0.72,$0.72,10056
Rubio,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/2/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,5721
Bloomberg,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11446
Fiorina,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/2/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,26
Ryan,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/2/2016 12:00:00 AM,$0.02,$0.03,$0.02,$0.02,3016
de Blasio,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/2/2016 12:00:00 AM,$0.29,$0.30,$0.27,$0.30,14975
Johnson,10/2/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,9450
Stein,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kaine,10/2/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,20080
Clinton,10/3/2016 12:00:00 AM,$0.72,$0.73,$0.70,$0.71,32016
Rubio,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Bush,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/3/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,4113
Bloomberg,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Warren,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,870
O'Malley,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/3/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,4
Ryan,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/3/2016 12:00:00 AM,$0.02,$0.03,$0.02,$0.02,6290
de Blasio,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/3/2016 12:00:00 AM,$0.30,$0.30,$0.28,$0.30,20998
Johnson,10/3/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,18290
Stein,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/3/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,10/4/2016 12:00:00 AM,$0.71,$0.73,$0.70,$0.72,21731
Rubio,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/4/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,14544
Bloomberg,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,989
Fiorina,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/4/2016 12:00:00 AM,$0.02,$0.04,$0.02,$0.03,2485
de Blasio,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/4/2016 12:00:00 AM,$0.30,$0.31,$0.27,$0.29,30710
Johnson,10/4/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2651
Stein,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/4/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,422
Clinton,10/5/2016 12:00:00 AM,$0.72,$0.73,$0.71,$0.72,12092
Rubio,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/5/2016 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,1002
Bloomberg,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Malley,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Fiorina,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jindal,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/5/2016 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,3653
de Blasio,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/5/2016 12:00:00 AM,$0.29,$0.30,$0.28,$0.30,5655
Johnson,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,240
Stein,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/5/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Clinton,10/6/2016 12:00:00 AM,$0.72,$0.73,$0.71,$0.73,7750
Rubio,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/6/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,214
Bloomberg,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/6/2016 12:00:00 AM,$0.02,$0.03,$0.02,$0.02,3792
de Blasio,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/6/2016 12:00:00 AM,$0.30,$0.30,$0.28,$0.29,11023
Johnson,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,166
Stein,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/6/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,500
Clinton,10/7/2016 12:00:00 AM,$0.73,$0.81,$0.72,$0.80,40528
Rubio,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3504
Bush,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Christie ,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Biden,10/7/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,4923
Bloomberg,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Paul,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/7/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,9957
O'Malley,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Cruz,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3661
Walker,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8347
Pence,10/7/2016 12:00:00 AM,$0.01,$0.08,$0.01,$0.06,67500
Fiorina,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/7/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1208
Ryan,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,13636
Jindal,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/7/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.01,14398
de Blasio,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/7/2016 12:00:00 AM,$0.29,$0.29,$0.19,$0.19,82926
Johnson,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,957
Stein,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,140
McMullin,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,672
Clinton,10/8/2016 12:00:00 AM,$0.80,$0.83,$0.79,$0.81,49206
Rubio,10/8/2016 12:00:00 AM,$0.01,$0.04,$0.01,$0.01,26305
Bush,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/8/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,21479
Bloomberg,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Paul,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/8/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,13020
O'Malley,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/8/2016 12:00:00 AM,$0.01,$0.03,$0.01,$0.01,14093
Pence,10/8/2016 12:00:00 AM,$0.06,$0.07,$0.02,$0.04,48971
Fiorina,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,888
Ryan,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,43813
Jindal,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/8/2016 12:00:00 AM,$0.01,$0.03,$0.01,$0.01,15241
de Blasio,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/8/2016 12:00:00 AM,$0.19,$0.21,$0.16,$0.19,76265
Johnson,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,15655
Stein,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6935
Kaine,10/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Clinton,10/9/2016 12:00:00 AM,$0.81,$0.82,$0.75,$0.78,44330
Rubio,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,20167
Bush,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,8772
Bloomberg,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/9/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,2037
O'Malley,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2109
Walker,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,5125
Pence,10/9/2016 12:00:00 AM,$0.04,$0.07,$0.01,$0.02,32365
Fiorina,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Perry,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2254
Ryan,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,36851
Jindal,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,5620
de Blasio,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/9/2016 12:00:00 AM,$0.19,$0.24,$0.18,$0.22,61275
Johnson,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,15958
Stein,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1716
McMullin,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,514
Clinton,10/10/2016 12:00:00 AM,$0.78,$0.83,$0.77,$0.81,27691
Rubio,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,143
Bush,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
Christie ,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Biden,10/10/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3068
Bloomberg,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,10/10/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1008
O'Malley,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Walker,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,10/10/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,27774
Fiorina,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/10/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,5110
Jindal,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,10/10/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,5781
de Blasio,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,10/10/2016 12:00:00 AM,$0.22,$0.23,$0.18,$0.19,55433
Johnson,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1027
Stein,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,10/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,250
Clinton,10/11/2016 12:00:00 AM,$0.81,$0.83,$0.80,$0.83,11090
Rubio,10/11/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,664
Bush,10/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2000
