ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Harris,12/3/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1892
Warren,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/3/2020 12:00:00 AM,$0.90,$0.90,$0.87,$0.87,12530
Sanders,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11505
Trump,12/3/2020 12:00:00 AM,$0.12,$0.15,$0.12,$0.15,18312
Gillibrand,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,32
Clinton,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/4/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,5234
Warren,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,883
Booker,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/4/2020 12:00:00 AM,$0.87,$0.89,$0.85,$0.88,12197
Sanders,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,948
Pence,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,85867
Trump,12/4/2020 12:00:00 AM,$0.15,$0.16,$0.12,$0.13,20993
Gillibrand,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Yang,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,625
Buttigieg,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,883
Gabbard,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,883
Steyer,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,926
Warren,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/5/2020 12:00:00 AM,$0.88,$0.90,$0.87,$0.88,9547
Sanders,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,9
Trump,12/5/2020 12:00:00 AM,$0.13,$0.15,$0.12,$0.13,11224
Gillibrand,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/6/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,4671
Warren,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/6/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.87,8352
Sanders,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,903
Trump,12/6/2020 12:00:00 AM,$0.13,$0.15,$0.13,$0.13,9482
Gillibrand,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Brown,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,885
Steyer,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/7/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,4321
Warren,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,591
Booker,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/7/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.87,16850
Sanders,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,800
Pence,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,637
Trump,12/7/2020 12:00:00 AM,$0.13,$0.14,$0.11,$0.14,25193
Gillibrand,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Cuban,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Zuckerberg,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,866
Haley,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Ryan,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,904
Yang,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,881
Buttigieg,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,901
Gabbard,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,603
Steyer,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,650
Jorgensen,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Hawkins,12/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/8/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,7049
Warren,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/8/2020 12:00:00 AM,$0.87,$0.91,$0.87,$0.88,20288
Sanders,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Pence,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,435
Trump,12/8/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.14,28952
Gillibrand,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
Cuomo,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Haley,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1106
Ryan,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1001
Yang,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1302
Steyer,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Hawkins,12/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,12/9/2020 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,13187
Warren,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1250
Booker,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/9/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.88,15001
Sanders,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Pence,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Trump,12/9/2020 12:00:00 AM,$0.14,$0.15,$0.11,$0.14,32928
Gillibrand,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Buttigieg,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,867
Steyer,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Hawkins,12/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/10/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,7634
Warren,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,301
Booker,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/10/2020 12:00:00 AM,$0.88,$0.91,$0.88,$0.89,12442
Sanders,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,101
Pence,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/10/2020 12:00:00 AM,$0.14,$0.15,$0.11,$0.11,27126
Gillibrand,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Cuomo,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Cuban,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Zuckerberg,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Haley,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Rourke,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Brown,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Yang,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Gabbard,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Clinton,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Steyer,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
West,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Hawkins,12/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Harris,12/11/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,20128
Warren,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,36
Booker,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/11/2020 12:00:00 AM,$0.89,$0.97,$0.89,$0.95,122265
Sanders,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,861
Trump,12/11/2020 12:00:00 AM,$0.11,$0.13,$0.03,$0.07,121499
Gillibrand,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,40
Cuban,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,30
Haley,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,35
Yang,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Buttigieg,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,35
Gabbard,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Clinton,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,859
Steyer,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jorgensen,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
West,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Hawkins,12/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,201
Harris,12/12/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,10654
Warren,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/12/2020 12:00:00 AM,$0.95,$0.97,$0.94,$0.94,86263
Sanders,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/12/2020 12:00:00 AM,$0.07,$0.08,$0.05,$0.07,55442
Gillibrand,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Steyer,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,12/13/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,14658
Warren,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/13/2020 12:00:00 AM,$0.94,$0.95,$0.92,$0.93,38730
Sanders,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/13/2020 12:00:00 AM,$0.07,$0.09,$0.06,$0.08,37921
Gillibrand,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
Steyer,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,12/14/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,21500
Warren,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,24
Booker,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/14/2020 12:00:00 AM,$0.93,$0.95,$0.90,$0.93,44165
Sanders,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,24
Pence,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,28
Trump,12/14/2020 12:00:00 AM,$0.08,$0.09,$0.05,$0.08,51574
Gillibrand,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,24
Cuban,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,24
Yang,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,895
Steyer,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Harris,12/15/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,15443
Warren,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/15/2020 12:00:00 AM,$0.93,$0.98,$0.92,$0.95,143330
Sanders,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,29
Trump,12/15/2020 12:00:00 AM,$0.08,$0.09,$0.03,$0.05,114487
Gillibrand,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
